"","Country","assess_id_short","Year.x","CommName","Biomass","Catch","BvBmsy","FvFmsy","Dbase","SciName","IdLevel","SpeciesCat.x","Profits","MSY","Price","g","k","c","phi","itq","ivq","iq","turf"
"126","Benin","1049-FAO",2016,"Largehead hairtail",3002.755,179.04,1.225,0.559,"FAO","Trichiurus lepturus","Species",34,80049.277,261.361,691.549,0.107,6129.986,1710301.354,0.188,NA,NA,NA,NA
"127","Peru","10490-FAO",2016,"Penaeus shrimps nei",80541.947,11285.556,0.402,3.444,"FAO","Penaeus spp","Neis",45,-16642261.85,8156.598,3336.556,0.041,44153.66,700155508.9,0.188,NA,NA,NA,NA
"128","Peru","10491-FAO",2016,"Peruvian banded croaker",45755.673,1692.804,0.505,0.992,"FAO","Paralonchurus peruanus","Species",33,-36798.54,3376.386,1254.99,0.037,226370.366,157070626.1,0.188,NA,NA,NA,NA
"129","Peru","10492-FAO",2016,"Peruvian calico scallop",64279.163,10873.797,0.322,3.88,"FAO","Argopecten purpuratus","Species",55,-2833532.804,8695.979,1435.739,0.044,498598.9,185816984,0.188,NA,NA,NA,NA
"130","Peru","10493-FAO",2016,"Peruvian morwong",18834.04,1385.26,1.704,1.493,"FAO","Cheilodactylus variegatus","Species",34,1043272.005,544.393,1142.973,0.049,27633.982,16064359.75,0.188,NA,NA,NA,NA
"131","Peru","10494-FAO",2016,"Peruvian rock seabass",40747.333,1782.679,0.586,1.212,"FAO","Paralabrax humeralis","Species",33,417411.328,2507.539,3389.499,0.036,173708.887,328741587.4,0.188,NA,NA,NA,NA
"132","Peru","10495-FAO",2016,"Peruvian weakfish",67619.429,3665.092,0.797,1.383,"FAO","Cynoscion analis","Species",33,503203.421,3324.704,477.469,0.039,212069.904,55152650.21,0.188,NA,NA,NA,NA
"133","Peru","10497-FAO",2016,"Rays, stingrays, mantas nei",26049.924,2666.694,0.924,2.484,"FAO","Rajiformes","Neis",38,326972.407,1161.544,458.16,0.041,4899.687,17293655.55,0.188,NA,NA,NA,NA
"134","Benin","1050-FAO",2016,"Lesser African threadfin",30258.953,2556.519,1.927,0.544,"FAO","Galeoides decadactylus","Species",33,3041621.989,2437.583,1530.914,0.155,39263.751,21665923.6,0.188,NA,NA,NA,NA
"135","Peru","10501-FAO",2016,"Smooth-hounds nei",117561.648,7496.006,1.155,1.535,"FAO","Mustelus spp","Neis",38,2733170.903,4228.049,740.373,0.042,12960.986,100720648.8,0.188,NA,NA,NA,NA
"136","Peru","10503-FAO",2016,"South American pilchard",9159566.612,227.832,0.665,0.001,"FAO","Sardinops sagax","Species",35,50928.421,501320.459,244.852,0.036,34445731.81,4697525380,0.188,NA,NA,NA,NA
"137","Peru","10507-FAO",2016,"Warehou nei",27142.893,1948.463,1.057,0.795,"FAO","Seriolella spp","Neis",34,1213596.785,2319.116,1142.973,0.07,76162.099,43557386.39,0.188,NA,NA,NA,NA
"138","Philippines","10509-FAO",2016,"Abalones nei",2293.201,308.529,0.845,0.742,"FAO","Haliotis spp","Neis",52,1011641.016,492.267,7417.528,0.161,2443.523,20226173.19,0.188,NA,NA,NA,NA
"139","Philippines","10515-FAO",2016,"Anadara clams nei",58.704,2.552,1.466,0.778,"FAO","Anadara spp","Neis",56,2768.153,2.237,1608.855,0.056,208352.284,78394.473,0.188,NA,NA,NA,NA
"140","Benin","1052-FAO",2016,"Marine crabs nei",19.361,1.472,0.819,1.777,"FAO","Brachyura","Neis",42,1057.026,1.012,2848.514,0.041,36803.342,93387.9,0.188,NA,NA,NA,NA
"141","Philippines","10521-FAO",2016,"Barramundi(=Giant seaperch)",28157.402,1366.163,1.256,1.227,"FAO","Lates calcarifer","Species",25,509168.379,886.577,661.064,0.04,56045.983,20126169.81,0.188,NA,NA,NA,NA
"142","Philippines","10538-FAO",2016,"Blue swimming crab",627559.749,42164.565,1.162,1.6,"FAO","Portunus pelagicus","Species",42,58790666.13,22681.66,2848.514,0.042,1350040.06,2051593864,0.188,NA,NA,NA,NA
"143","Benin","1054-FAO",2016,"Mullets nei",4.947,0.765,0.481,3.788,"FAO","Mugilidae","Neis",33,-700.938,0.42,1530.914,0.041,46127.464,21240.193,0.188,NA,NA,NA,NA
"144","Philippines","10541-FAO",2016,"Chacunda gizzard shad",34501.845,3074.215,1.843,0.804,"FAO","Anodontostoma chacunda","Species",24,1485537.013,2074.646,654.685,0.111,46803.628,12219038.81,0.188,NA,NA,NA,NA
"145","Philippines","10543-FAO",2016,"Clams, etc. nei",2260.398,234.49,0.403,2.514,"FAO","Bivalvia","Neis",56,-130404.728,231.457,810.262,0.041,91166.866,6204951.904,0.188,NA,NA,NA,NA
"146","Philippines","10547-FAO",2016,"Common squids nei",1497031.149,129032.303,1.622,1.177,"FAO","Loligo spp","Neis",57,121355644.1,67609.916,1411.427,0.072,367871.982,1499980620,0.188,NA,NA,NA,NA
"147","Philippines","10548-FAO",2016,"Conger eels, etc. nei",81736.207,2789.165,0.576,2.561,"FAO","Congridae","Neis",34,-1505736.792,1889.912,2909.376,0.013,9108.536,777029023.1,0.188,NA,NA,NA,NA
"148","Philippines","10550-FAO",2016,"Endeavour shrimp",4032.562,657.183,0.549,3.896,"FAO","Metapenaeus endeavouri","Species",45,-150816.936,307.221,2418.474,0.042,18363.014,18401858.89,0.188,NA,NA,NA,NA
"149","Philippines","10552-FAO",2016,"Flatfishes nei",7733.131,920.255,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-472108.187,844.112,2019.289,0.041,17868.177,38669724.22,0.188,NA,NA,NA,NA
"150","Philippines","10558-FAO",2016,"Goatfishes, red mullets nei",152875.175,35223.432,0.656,2.181,"FAO","Mullidae","Neis",33,191131.012,24607.079,672.959,0.106,8763.426,158586992.8,0.188,NA,NA,NA,NA
"151","Philippines","10559-FAO",2016,"Gobies nei",88339.482,8768.019,0.425,2.292,"FAO","Gobiidae","Neis",33,-7451853.903,9001.768,1530.914,0.043,1004.833,421936164.1,0.188,NA,NA,NA,NA
"152","Philippines","10560-FAO",2016,"Green mussel",6451.946,36.336,0.349,0.171,"FAO","Perna viridis","Species",54,9903.812,609.871,517.67,0.033,46234.391,7479138.703,0.188,NA,NA,NA,NA
"153","Philippines","10561-FAO",2016,"Groupers, seabasses nei",134809.271,18433.281,0.537,3.304,"FAO","Serranidae","Neis",33,-19337250.08,10395.103,2803.109,0.041,9065.39,943339629.5,0.188,NA,NA,NA,NA
"154","Philippines","10562-FAO",2016,"Hairtails, scabbardfishes nei",235481.263,31103.388,1.085,1.221,"FAO","Trichiuridae","Neis",34,10663550.76,23468.295,691.549,0.108,44866.638,150498042.9,0.188,NA,NA,NA,NA
"155","Philippines","10565-FAO",2016,"Indian pellona",38090.446,3098.788,1.866,0.686,"FAO","Pellona ditchela","Species",24,1528449.073,2422.258,654.685,0.119,51035.452,13053420.49,0.188,NA,NA,NA,NA
"156","Philippines","10566-FAO",2016,"Indo-Pacific swamp crab",21680.568,1647.039,0.747,1.913,"FAO","Scylla serrata","Species",42,760240.628,1152.595,2848.514,0.04,72556.722,112129816.2,0.188,NA,NA,NA,NA
"157","Philippines","10567-FAO",2016,"Indo-Pacific tarpon",4603.01,657.669,0.351,3.435,"FAO","Megalops cyprinoides","Species",33,-1135520.347,546.023,1530.914,0.042,32816.738,26880442.27,0.188,NA,NA,NA,NA
"158","Benin","1057-FAO",2016,"Pandoras nei",821.504,61.452,0.537,1.87,"FAO","Pagellus spp","Neis",33,-23143.098,61.231,2377.498,0.04,4297.927,4927948.796,0.188,NA,NA,NA,NA
"159","Philippines","10570-FAO",2016,"Lizardfishes nei",51851.09,11066.925,0.79,2.035,"FAO","Synodontidae","Neis",33,3263406.311,6886.616,1530.914,0.105,75784.543,101832766.6,0.188,NA,NA,NA,NA
"160","Philippines","10576-FAO",2016,"Metapenaeus shrimps nei",43188.012,6910.221,0.418,3.956,"FAO","Metapenaeus spp","Neis",45,-7405161.539,4174.09,2418.474,0.04,19665.558,261455462.4,0.188,NA,NA,NA,NA
"161","Philippines","10577-FAO",2016,"Milkfish",11546.496,392.128,0.98,0.903,"FAO","Chanos chanos","Species",25,158172.762,443.333,823.601,0.038,29471.47,13385816.55,0.188,NA,NA,NA,NA
"162","Philippines","10578-FAO",2016,"Mojarras(=Silver-biddies) nei",6956.683,933.599,0.382,3.22,"FAO","Gerres spp","Neis",33,-1310391.255,759.507,1530.914,0.042,13571.555,37424105.36,0.188,NA,NA,NA,NA
"163","Philippines","10579-FAO",2016,"Moonfish",394523.795,41639.838,1.773,0.959,"FAO","Mene maculata","Species",33,45446521.15,24487.098,1530.914,0.11,556398.83,340405508.9,0.188,NA,NA,NA,NA
"164","Philippines","10580-FAO",2016,"Mullets nei",68391.888,10571.597,0.481,3.788,"FAO","Mugilidae","Neis",33,-9691173.572,5807.631,1530.914,0.041,46127.464,293666904.2,0.188,NA,NA,NA,NA
"165","Philippines","10583-FAO",2016,"Octopuses, etc. nei",199109.297,11844.665,1.504,0.987,"FAO","Octopodidae","Neis",57,21668171.35,7975.261,2777.255,0.06,86403.388,439119471,0.188,NA,NA,NA,NA
"166","Philippines","10584-FAO",2016,"Penaeus shrimps nei",79354.072,11119.111,0.402,3.444,"FAO","Penaeus spp","Neis",45,-16396812.97,8036.3,3336.556,0.041,44153.66,689829244.8,0.188,NA,NA,NA,NA
"167","Philippines","10585-FAO",2016,"Percoids nei",110615.759,13717.791,0.519,2.966,"FAO","Percoidei","Neis",33,-7913803.628,8917.581,1530.914,0.042,12530.549,439724446.7,0.188,NA,NA,NA,NA
"168","Philippines","10587-FAO",2016,"Porgies, seabreams nei",160524.373,17563.418,0.617,2.683,"FAO","Sparidae","Neis",33,-5170562.557,10618.34,2377.498,0.041,7217.032,833621434.9,0.188,NA,NA,NA,NA
"169","Philippines","10590-FAO",2016,"Rainbow sardine",155020.997,9620.685,0.864,0.673,"FAO","Dussumieria acuta","Species",35,1108165.685,16554.047,244.852,0.092,448598.43,46277676.09,0.188,NA,NA,NA,NA
"170","Philippines","10591-FAO",2016,"Rays, stingrays, mantas nei",29336.777,3003.164,0.924,2.484,"FAO","Rajiformes","Neis",38,368228.204,1308.102,458.16,0.041,4899.687,19475685.32,0.188,NA,NA,NA,NA
"171","Philippines","10592-FAO",2016,"Sardinellas nei",5415902.229,378102.215,0.574,1.681,"FAO","Sardinella spp","Neis",35,17364822.31,391673.759,302.74,0.042,330683.511,3091457813,0.188,NA,NA,NA,NA
"172","Philippines","10594-FAO",2016,"Scallops nei",212.258,36.306,0.316,4,"FAO","Pectinidae","Neis",55,-11351.503,28.76,1435.739,0.041,102922.763,660679.974,0.188,NA,NA,NA,NA
"173","Philippines","10596-FAO",2016,"Sea catfishes nei",14346.428,1872.607,0.486,3.133,"FAO","Ariidae","Neis",33,-2400611.801,1228.556,2604.929,0.042,15879.326,102958686.8,0.188,NA,NA,NA,NA
"174","Philippines","10597-FAO",2016,"Sea cucumbers nei",31102.305,1967.339,1.671,0.85,"FAO","Holothuroidea","Neis",76,2882936.022,1384.629,2075.024,0.075,9432.04,43286586.58,0.188,NA,NA,NA,NA
"175","Philippines","10599-FAO",2016,"Sergestid shrimps nei",57737.8,8250.249,0.558,3.473,"FAO","Sergestidae","Neis",45,3898636.382,4257.79,2990.253,0.041,671319.306,260617383.6,0.188,NA,NA,NA,NA
"176","Philippines","10608-FAO",2016,"Sillago-whitings",231959.132,19901.876,1.037,2.126,"FAO","Sillaginidae","Species",33,11475545.64,9033.164,1530.914,0.04,559491.592,462439980.9,0.188,NA,NA,NA,NA
"177","Benin","1061-FAO",2016,"Rays, stingrays, mantas nei",786.267,80.489,0.924,2.484,"FAO","Rajiformes","Neis",38,9869.034,35.059,458.16,0.041,4899.687,521975.749,0.188,NA,NA,NA,NA
"178","Philippines","10611-FAO",2016,"Slipper cupped oyster",13133.991,180.722,0.79,0.392,"FAO","Crassostrea iredalei","Species",53,67150.683,583.543,732.294,0.035,41569.039,17139160.75,0.188,NA,NA,NA,NA
"179","Philippines","10612-FAO",2016,"Slipper lobsters nei",452.221,64.662,0.357,3.451,"FAO","Scyllaridae","Neis",43,-183619.768,52.559,8191.321,0.041,4383.817,8951651.852,0.188,NA,NA,NA,NA
"180","Philippines","10613-FAO",2016,"Snappers, jobfishes nei",122262.445,16502.888,0.511,3.268,"FAO","Lutjanidae","Neis",33,-20557114.13,9881.47,2839.754,0.041,9508.468,911875771.7,0.188,NA,NA,NA,NA
"181","Philippines","10617-FAO",2016,"Spotted sicklefish",1137.563,127.377,0.722,1.118,"FAO","Drepane punctata","Species",33,51037.446,157.8,1530.914,0.1,3940.144,2479757.886,0.188,NA,NA,NA,NA
"182","Philippines","10618-FAO",2016,"Squillids nei",10712.194,1386.743,0.439,3.103,"FAO","Squillidae","Neis",47,-1796304.936,1018.416,2698.145,0.042,3186.121,79124061.6,0.188,NA,NA,NA,NA
"183","Benin","1062-FAO",2016,"Royal threadfin",3725.625,375.426,1.763,0.759,"FAO","Pentanemus quinquarius","Species",33,420021.463,280.483,1530.914,0.133,5284.721,3056557.246,0.188,NA,NA,NA,NA
"184","Philippines","10622-FAO",2016,"Surgeonfishes nei",108932.656,11557.797,1.156,2.22,"FAO","Acanthuridae","Neis",33,7676246.686,4503.25,1530.914,0.048,4950.749,184625175.9,0.188,NA,NA,NA,NA
"185","Philippines","10630-FAO",2016,"Threadfin breams nei",1987392.341,119891.643,1.017,0.712,"FAO","Nemipterus spp","Neis",33,99521820.98,165495.143,1530.914,0.085,243047.241,3230102339,0.188,NA,NA,NA,NA
"186","Philippines","10631-FAO",2016,"Threadfins, tasselfishes nei",24410.75,5659.189,0.71,2.161,"FAO","Polynemidae","Neis",33,744678.576,3686.539,1530.914,0.107,11973.164,52946436.03,0.188,NA,NA,NA,NA
"187","Philippines","10633-FAO",2016,"Tropical spiny lobsters nei",1211.814,177.614,0.377,3.623,"FAO","Panulirus spp","Neis",43,-720431.444,130.009,13883.656,0.04,10350.151,38686741.51,0.188,NA,NA,NA,NA
"188","Philippines","10638-FAO",2016,"Wolf-herrings nei",5770.476,397.837,0.628,1.725,"FAO","Chirocentrus spp","Neis",35,3961.784,367.135,291.45,0.04,121556.751,3625722.171,0.188,NA,NA,NA,NA
"189","Philippines","10639-FAO",2016,"Wrasses, hogfishes, etc. nei",97458.666,13843.524,0.513,3.4,"FAO","Labridae","Neis",33,-9530676.184,7933.776,1530.914,0.042,4876.574,388832015.6,0.188,NA,NA,NA,NA
"190","Poland","10650-FAO",1984,"Alewife",126.224,81,0.984,15.119,"FAO","Alosa pseudoharengus","Species",24,249.87,5.447,258.877,0.042,320.85,36883.046,0.188,NA,NA,NA,NA
"191","Poland","10663-FAO",1996,"Argentine shortfin squid",183921.776,1,1.218,0,"FAO","Illex argentinus","Species",57,1117.363,6189.555,1145.154,0.041,377620.108,194054646,0.188,NA,NA,NA,NA
"192","Poland","10666-FAO",2016,"Asp",47.147,3.311,1.208,1.675,"FAO","Aspius aspius","Species",11,1380.275,1.637,830.813,0.042,97.613,43291.633,0.188,NA,NA,NA,NA
"193","Poland","10679-FAO",1984,"Atlantic halibut",106.74,20,0.187,13.92,"FAO","Hippoglossus hippoglossus","Species",31,-353741.603,7.675,7142.158,0.013,1425.601,4380081.659,0.188,NA,NA,NA,NA
"194","Poland","10680-FAO",1956,"Atlantic herring",85849.965,64100,0.857,13.129,"FAO","Clupea harengus","Species",35,2545515.325,4273.76,215.183,0.043,250513.292,23901780.26,0.188,NA,NA,NA,NA
"195","Poland","10681-FAO",1977,"Atlantic herring",54823.322,239,0.231,0.08,"FAO","Clupea harengus","Species",35,17781.395,9699.752,215.183,0.041,592969.747,57293767.82,0.188,NA,NA,NA,NA
"196","Poland","10689-FAO",2016,"Atlantic salmon",2169.396,0.375,0.44,0.012,"FAO","Salmo salar","Species",23,849.766,69.435,2986.878,0.014,12316.793,20970352.26,0.188,NA,NA,NA,NA
"197","Poland","10691-FAO",2004,"Atlantic wolffish",26.118,8,0.736,22.586,"FAO","Anarhichas lupus","Species",34,-5969.868,0.481,1523.126,0.014,88.754,84528.238,0.188,NA,NA,NA,NA
"198","Poland","10695-FAO",2007,"Beaked redfish",135592.851,189,0.716,1.321,"FAO","Sebastes mentella","Species",34,82361.086,199.743,1255.172,0.001,473165.415,798849042.1,0.188,NA,NA,NA,NA
"199","Poland","10699-FAO",1989,"Blackfin icefish",2650.315,1,0.824,0.009,"FAO","Chaenocephalus aceratus","Species",34,1194.029,132.61,1368.908,0.041,8042.906,4932019.25,0.188,NA,NA,NA,NA
"200","Algeria","107-FAO",1985,"Norway lobster",385.433,120,0.475,7.568,"FAO","Nephrops norvegicus","Species",43,-49687.336,33.351,6171.724,0.041,2026.763,3602353.335,0.188,NA,NA,NA,NA
"201","Benin","1070-FAO",2016,"Snappers nei",49.406,6.584,0.447,3.323,"FAO","Lutjanus spp","Neis",33,-12210.363,4.433,2839.754,0.04,9187.228,425048.57,0.188,NA,NA,NA,NA
"202","Poland","10730-FAO",2016,"European flounder",123444.491,13432.023,1.07,2.647,"FAO","Platichthys flesus","Species",31,15117957.71,4741.613,2019.289,0.041,288380.248,214633693.2,0.188,NA,NA,NA,NA
"203","Poland","10732-FAO",1978,"European pilchard(=Sardine)",300694.561,2633,0.884,0.156,"FAO","Sardina pilchardus","Species",35,1059549.921,14309.946,508.768,0.042,850231.951,192581120.8,0.188,NA,NA,NA,NA
"204","Poland","10733-FAO",1976,"European pilchard(=Sardine)",127.884,573,0.711,81.516,"FAO","Sardina pilchardus","Species",35,-203683.683,7.412,508.768,0.041,449.489,102439.17,0.188,NA,NA,NA,NA
"205","Poland","10735-FAO",2005,"European smelt",72.219,2,1.142,0.652,"FAO","Osmerus eperlanus","Species",23,1640.192,2.684,1226.527,0.042,158.062,86084.433,0.188,NA,NA,NA,NA
"206","Poland","10736-FAO",1973,"European sprat",579904.607,49900,1.562,1.578,"FAO","Sprattus sprattus","Species",35,2900766.103,15188.35,76.179,0.041,928311.826,31751986.83,0.188,NA,NA,NA,NA
"207","Poland","10737-FAO",2016,"European whitefish",693.684,51.891,1.555,0.968,"FAO","Coregonus lavaretus","Species",23,53240.553,34.454,1527.044,0.077,1114.994,756586.095,0.188,NA,NA,NA,NA
"208","Benin","1074-FAO",2016,"Tropical spiny lobsters nei",144.891,21.236,0.377,3.623,"FAO","Panulirus spp","Neis",43,-86138.542,15.545,13883.656,0.04,10350.151,4625588.659,0.188,NA,NA,NA,NA
"209","Poland","10745-FAO",2016,"Freshwater bream",19497.25,907.945,1.13,1.207,"FAO","Abramis brama","Species",11,390189.464,665.729,830.813,0.039,43153.521,19622753.81,0.188,NA,NA,NA,NA
"210","Poland","10751-FAO",2016,"Gobies nei",8.113,0.805,0.425,2.292,"FAO","Gobiidae","Neis",33,-684.41,0.827,1530.914,0.043,1004.833,38752.403,0.188,NA,NA,NA,NA
"211","Poland","10770-FAO",1989,"Humped rockcod",1361.114,2,0.381,0.035,"FAO","Notothenia gibberifrons","Species",33,2148.968,148.857,1833.536,0.042,8931.16,7311817.491,0.188,NA,NA,NA,NA
"212","Poland","10775-FAO",1980,"Kingklip",244.6,3,0.639,0.905,"FAO","Genypterus capensis","Species",34,1820.816,5.186,1751.527,0.014,956.951,1048350.34,0.188,NA,NA,NA,NA
"213","Poland","10777-FAO",1981,"Large-eye dentex",669.87,45,0.482,1.582,"FAO","Dentex macrophthalmus","Species",33,-3100.698,58.992,2847.467,0.042,3473.884,4392041.404,0.188,NA,NA,NA,NA
"214","Benin","1078-FAO",2016,"West African croakers nei",4260.259,898.026,0.765,1.933,"FAO","Pseudotolithus spp","Neis",33,202163.285,606.898,1254.99,0.109,19848.594,6978174.434,0.188,NA,NA,NA,NA
"215","Poland","10785-FAO",1977,"Longfin squid",14342.659,232,1.362,0.384,"FAO","Loligo pealeii","Species",57,299211.607,442.94,1690.429,0.042,26318.432,19806956.24,0.188,NA,NA,NA,NA
"216","Poland","10786-FAO",1991,"Mackerel icefish",17482.335,41,0.738,0.058,"FAO","Champsocephalus gunnari","Species",34,42232.201,963.443,1368.908,0.041,59192.293,36438251.98,0.188,NA,NA,NA,NA
"217","Poland","10789-FAO",1986,"Marbled rockcod",926.761,57,0.383,4.507,"FAO","Notothenia rossii","Species",33,-79817.912,32.998,1833.536,0.014,6045.783,6918561.011,0.188,NA,NA,NA,NA
"218","Algeria","108-FAO",2016,"Octopuses, etc. nei",41066.03,2442.947,1.504,0.987,"FAO","Octopodidae","Neis",57,4469031.752,1644.887,2777.255,0.06,86403.388,90567811.52,0.188,NA,NA,NA,NA
"219","Benin","1080-FAO",2016,"West African ilisha",26470.415,3784.694,1.638,1.294,"FAO","Ilisha africana","Species",24,1635666.565,1786.357,654.685,0.111,40404.141,10556501.88,0.188,NA,NA,NA,NA
"220","Poland","10807-FAO",2007,"Northern prawn",123.206,247,0.488,47.073,"FAO","Pandalus borealis","Species",45,-541434.003,10.756,1869.238,0.043,631.425,406139.193,0.188,NA,NA,NA,NA
"221","Poland","10808-FAO",1982,"Northern shortfin squid",60374.159,77,1.202,0.031,"FAO","Illex illecebrosus","Species",57,77038.994,2061.119,1145.154,0.041,125547.798,64486843.73,0.188,NA,NA,NA,NA
"222","Benin","1081-FAO",2016,"West African ladyfish",159.45,25.482,0.841,4,"FAO","Elops lacerta","Species",33,2762.194,7.578,1530.914,0.04,474.242,393189.352,0.188,NA,NA,NA,NA
"223","Poland","10818-FAO",1991,"Pacific ocean perch",359.62,1,0.957,0.204,"FAO","Sebastes alutus","Species",34,527.144,5.131,730.937,0.014,939.177,428337.137,0.188,NA,NA,NA,NA
"224","Poland","10822-FAO",1994,"Patagonian squid",80927.213,593,1.239,0.177,"FAO","Loligo gahi","Species",57,795345.282,2706.818,1690.429,0.041,163346.591,123506172,0.188,NA,NA,NA,NA
"225","Poland","10823-FAO",1988,"Patagonian toothfish",7.491,18,0.771,177.954,"FAO","Dissostichus eleginoides","Species",34,-148900.361,0.131,5037.416,0.014,24.301,76643.121,0.188,NA,NA,NA,NA
"226","Poland","10833-FAO",2016,"Porgies, seabreams nei",32.366,3.541,0.617,2.683,"FAO","Sparidae","Neis",33,-1042.522,2.141,2377.498,0.041,7217.032,168080.133,0.188,NA,NA,NA,NA
"227","Poland","10835-FAO",2005,"Rainbow trout",139.306,3,1.336,0.528,"FAO","Oncorhynchus mykiss","Species",23,9466.685,4.251,4299.216,0.041,260.748,503871.809,0.188,NA,NA,NA,NA
"228","Poland","10844-FAO",2016,"Roach",11317.165,761.038,0.741,1.66,"FAO","Rutilus rutilus","Species",11,120368.535,618.921,830.813,0.041,38186.865,17109047.09,0.188,NA,NA,NA,NA
"229","Poland","10863-FAO",2016,"Sea trout",9217.719,308.6,1.213,0.825,"FAO","Salmo trutta","Species",23,663600.583,308.452,3589.638,0.041,18997.903,36756722.6,0.188,NA,NA,NA,NA
"230","Poland","10876-FAO",1988,"South Georgia icefish",3272.093,149,0.8,1.099,"FAO","Pseudochaenichthys georgianus","Species",34,91170.74,169.457,1368.908,0.041,10221.776,6257879.182,0.188,NA,NA,NA,NA
"231","Poland","10891-FAO",2016,"Turbot",364.01,57.563,0.657,3.808,"FAO","Psetta maxima","Species",31,65386.597,23.018,5807.161,0.042,1385.709,2956902.803,0.188,NA,NA,NA,NA
"232","Algeria","109-FAO",2016,"Palinurid spiny lobsters nei",136.083,14.289,0.29,2.725,"FAO","Palinurus spp","Neis",43,-68260.823,18.098,8785.493,0.038,1610.847,3634174.027,0.188,NA,NA,NA,NA
"233","Poland","10905-FAO",1989,"Witch flounder",12387.539,691,0.296,4.133,"FAO","Glyptocephalus cynoglossus","Species",31,-881427.011,564.949,2418.449,0.013,104642.371,108777144.9,0.188,NA,NA,NA,NA
"234","Bermuda","1092-FAO",2016,"Black grouper",424.046,37.472,1.286,1.885,"FAO","Mycteroperca bonaci","Species",33,54126.275,15.456,2803.109,0.047,824.438,1192998.382,0.188,NA,NA,NA,NA
"235","Portugal","10920-FAO",2016,"Alfonsino",395.597,48.065,0.847,2.892,"FAO","Beryx decadactylus","Species",34,10990.406,19.63,1401.314,0.042,1167.987,873076.07,0.188,NA,NA,NA,NA
"236","Portugal","10927-FAO",2016,"Amer. plaice(=Long rough dab)",251.153,4.205,0.35,1.262,"FAO","Hippoglossoides platessoides","Species",31,-474.428,9.518,1343.28,0.013,1794.325,1247355.657,0.188,NA,NA,NA,NA
"237","Portugal","10929-FAO",2016,"American angler",200.987,4.302,0.972,1.59,"FAO","Lophius americanus","Species",34,4521.396,2.784,2690.262,0.013,517.013,1043892.187,0.188,NA,NA,NA,NA
"238","Portugal","10935-FAO",2016,"Angular roughshark",731.12,5.979,1.099,0.193,"FAO","Oxynotus centrina","Species",38,3159.152,28.197,740.373,0.042,1663.932,655525.825,0.188,NA,NA,NA,NA
